acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence,lyrics
0.825,0.557,264587.0,0.363,6CTTipcCa8RZX8aY0mttHa,0.00433,8.0,0.0771,-7.956,1.0,48.0,2016-08-19,0.0292,Same Drugs,MisterWives,Same Drugs,89.81200000000001,4.0,audio_features,spotify:track:6CTTipcCa8RZX8aY0mttHa,0.272,"Pa, pa, da, pa, pa, chicka powm, chicka, chicka, chicka powm, powm
We don't do the same drugs no more
We don't do the, we don't do the same drugs, do the same drugs no more
Cause she don't do the same drugs no more
We don't do the, we don't do the same drugs, do the same drugs no more
When did you change?
Wendy, you've aged
I thought you'd never grow up
I thought you'd never...
Window closed, Wendy got old
I was too late, I was too late
A shadow of what I once was
Cause we don't do the same drugs no more
We don't do the, we don't do the same drugs, do the same drugs no more
And she don't clap the same way no more
We don't do the, we don't do the same drugs, do the same drugs no more
Where did you go?
Why would you stay?
You must have lost your marbles
You always were so forgetful
In a hurry, don't wait up
I was too late, I was too late
A shadow of what I once was
Cause we don't, we don't do what we say we're gonna
You were always perfect, and I was only practice
Don't you miss the days, stranger?
Don't you miss the days? Don't you miss the danger?
Cause we don't  do the same drugs no more
We don't do the, we don't do the same drugs, do the same drugs no more
Cause we don't  do the same drugs no more
We don't do the, we don't do the same drugs, do the same drugs no more
We don't do the, we don't do the same drugs....
Don't forget the happy thoughts
All you need is happy thoughts
The past tense, past bed time
Way back then when everything we read was real
And everything we said rhymed
Wide eyed kids being kids
Why did you stop?
What did you do to your hair?
Where did you go to end up right back here?
When did you start to forget how to fly?
Oh, don't you color out
Don't you bleed on out, oh
Stay in the lines, stay in the line
Dandelion
(Do the same drugs no more, do the same drugs no more
We don't do the, we don't do the same drugs, do the same drugs no more
We don't, we don't, we don't....)
Don't you color out
Don't you bleed on out, oh
Stay in the lines, stay in the line
Dandelion"
0.0617,0.7709999999999999,237012.0,0.483,3MtKIXNloZcpMhk2WEl9oZ,0.000319,8.0,0.107,-8.169,1.0,31.0,2016-07-29,0.0395,Better Parts,Tiny Tiny,Better Parts,95.977,4.0,audio_features,spotify:track:3MtKIXNloZcpMhk2WEl9oZ,0.48200000000000004,"I remember when
You were holding my hand
It only seems like yesterday
When you looked at me
I saw something underneath
Shadows falling on your face
I will keep you in my heart
Even though you are far away
We'll never drift apart
All I want to say is...
I wish you could see me now
'Cause I know you'd be so proud
You're more than just a memory
You'll always be the better part of me
Do
I would do
I would do
I would whole world see
Do
I would do
I would have another moment with you
Do
I would do
I would do
I would whole world see
Have another moment with you!
I wake up each day
Put a smile on my face
Find a way to make it through
But as life passes by
There's something inside
That keeps me coming back to you
I wish you could see me now
'Cause I know you'd be so proud
You're more than just a memory
You'll always be the better part of me
If there's one thing that I could do
I'd share another moment with you
I would make the whole world see
You'll always be the better part of me
Do
I would do
I would do
I would whole world see
Do
I would do
I would have another moment with you
I wish you could see me now
'Cause I know you'd be so proud
You're more than just a memory
You'll always be the better part of me"
0.0299,0.5870000000000001,199563.0,0.7490000000000001,4sly2AxpMPR5IDdb3t6772,0.281,5.0,0.11,-5.71,0.0,28.0,2018-01-11,0.0252,Follow Me,The Shacks,Follow Me,105.47200000000001,4.0,audio_features,spotify:track:4sly2AxpMPR5IDdb3t6772,0.574,"I hear a sound
Makes my head blur
We're spinning fast
But time's moving slow
We're walking around
You've seen what I've seen
We 're already friends
So I take the lead
I hope you follow me
I hope you follow me
I hope you follow me
Way up on that hill
It all looks so blue
My drink make me think
It's so good for you
So, I'll be your friend
Till I D-I-E
I'll follow you
If you follow me
I hope you follow me
I hope you follow me
I hope you follow me
I hope you follow me
I hope you follow me
I hope you follow me"
0.0136,0.325,201462.0,0.6890000000000001,3FmJAfw1lh4VcmrlXSBrAC,0.515,0.0,0.451,-7.337999999999999,1.0,41.0,2016-10-28,0.0656,The Shacks,The Shacks,This Strange Effect,212.558,4.0,audio_features,spotify:track:3FmJAfw1lh4VcmrlXSBrAC,0.747,"You've got a strange effect on me
And I like it
You've got a strange effect on me
And I like it
You make my world seem right
You make darkness brighter
Oh, yes, you've got a strange effect on me
And I like it
You've got a strange effect on me
And I like it
You've got a strange effect on me
And I like it
You make my world seem right
You make darkness brighter
Oh, yes, you've got a strange effect on me
And I like it
[Verse 1
And I like the way you kiss me
Don't know if I should
About this feeling, is love and I know
That's why I feel good
You've got a strange effect on me
And I like it
You've got a strange effect on me
And I like it
And I like it
And I like it
And I like it
And I like it"
0.42700000000000005,0.44799999999999995,221868.0,0.617,5EOyWTFvE2qdvKxX0ulIVN,0.00884,7.0,0.13,-9.363999999999999,0.0,39.0,2016-10-28,0.0482,The Shacks,The Shacks,Orchids,103.771,4.0,audio_features,spotify:track:5EOyWTFvE2qdvKxX0ulIVN,0.5589999999999999,"There's no orchids anymore
They've been picked right off the floor
And when you slammed the door it hit my head and hurt my heart
Baby, I was crying
I'm not crying anymore
There's no orchids in the place
There's no water at the bays
So I'll head out to the shore
And I'll sweep the ocean floor
Try to keep from drowning
I know that it is true and there's an answer coming through
Reflected from the flowers
Whoah...
And when you slammed the door it hit my head and hurt my heart
Baby I was crying
Whoah... 
Oh her land is cold and dry
One day orchids will grow
Oh her kindness, and her finesse
She'll put on an orchids show﻿ "
0.387,0.634,178197.0,0.506,2DfspYTnWFOPlGKXJKnqXb,3.8799999999999994e-05,11.0,0.12300000000000001,-11.668,0.0,39.0,2018-01-11,0.0394,fabulist: extended,slenderbodies,blood to gold,85.20299999999999,4.0,audio_features,spotify:track:2DfspYTnWFOPlGKXJKnqXb,0.614,"Drip out your mouth
Fall on the ground
Lying awake for a long time
Don’t make it loud
You’re golden now
Gather like hounds in the dog-pound
Growling
Startled
Animal
A little cat call
Darling
I want you
To leave me alone
Heavy blanket of your gold
Feel the fire i have been reborn
Think a puff is well deserved
Pray to someday be, evermore evermore
Sent my only pair of shoes away
Walked a mile with blistered feet in forest rains
I want to be your lover
I want to be your friend
I want to be your demon
I want to be your hell
Try to be your summer
Swimming in my eyes
Losing yourself
You never know what you’d find
I don’t want to see you cry anymore i need
A little smile every once in a while may-
Be you’ve been stuck in rut, let me
Turn your blood to gold, turn your blood to gold"
0.106,0.557,174798.0,0.8140000000000001,099NgYQditsnMhePFr61Fl,0.0,8.0,0.0676,-5.37,1.0,45.0,2016-09-30,0.0498,Where'd Your Weekend Go?,The Mowgli's,Spacin Out,91.05,4.0,audio_features,spotify:track:099NgYQditsnMhePFr61Fl,0.795,"Making something out of nothing
Flip your hair and space out
Searching for a way out
Convince yourself to stay out
We speak a different language 
Acting like we're famous
Invisible like everybody is
I was busy looking for forever in you
While you were looking for somebody new
Spacin' out
On the words coming out of your mouth
Spacin' out
And out and out
Feelin' everything and nothing 
So in love that it's disgusting
It's fine 'cause I can feel
We're strung out
On the way it never works out
All Disneyfied and played out
Your love is like a bloodhound
I'll track ya down
I was busy looking for forever in you
While you were looking for something you already knew
You got me spacin' out
You got me spacin' out
You got me spacin' out
Spacin' out
On the words coming out of your mouth
Spacin' out
Spacin' out
On the words coming out of your mouth
Spacin' out"
0.289,0.537,243160.0,0.7120000000000001,0iTpQYzJnYgh7kIxyq8A2O,0.005679999999999999,5.0,0.08,-5.597,1.0,68.0,2009-05-24,0.0286,Veckatimest,Grizzly Bear,Two Weeks,159.871,4.0,audio_features,spotify:track:0iTpQYzJnYgh7kIxyq8A2O,0.7040000000000001,"Oh Oh Oh Oh
Oh Oh Oh Oh
Save up all the days
A routine malaise
Just like yesterday
I told you I would stay
Oh Oh Oh Oh
Would you always?
Maybe sometimes?
Make it easy?
Take your time
Oh Oh Oh Oh
Think of all the ways
Momentary phase
Just like yesterday
I told you I would stay
Every time you try
Quarter half a mile
Just like yesterday
I told you I would stay
Oh Oh Oh Oh
Would you always?
Maybe sometimes?
Make it easy?
Take your time
Would you always?
Maybe sometimes?
Make it easy?
Take your time
Always
Sometimes
Easy
Time
Oh Oh Oh Oh
Oh Oh Oh Oh"
0.107,0.534,305867.0,0.738,2ZRvcRcKdwQBjTAqj2XNJN,0.139,8.0,0.0871,-6.237,0.0,58.0,2017-08-18,0.0293,Painted Ruins,Grizzly Bear,Losing All Sense,96.053,4.0,audio_features,spotify:track:2ZRvcRcKdwQBjTAqj2XNJN,0.616,"When I woke up today I was so bound
To a memory cut long ago
I could hear all your words echo on down
And then my heart rate dropped to a crawl
Move too fast
Here we are
Can't let go
Take the past
Own your scars
Let it show
Could I ask of you not to cut into me
Dividing all of my body for me
I was left here to go through all the pieces
Nothing more to spare
I keep looking for reasons to come 'round
To make sense of your internal row
But it's a maze and there's nothing to be found
It just leads me away from my end goal
Move too fast
Here we are
Can't let go
Take the past
Own your scars
Let it show
Like a rogue wave you
Wash right over me
Losing all sense of what my body could feel
I was able to drift away from here
I have lost all control
The cipher walks alone
The cipher lies so long awake
She can't help
One night to lie so long awake
Just thinking
Just thinking
It's too late"
0.139,0.536,219840.0,0.7809999999999999,5S6ZarSxSXuls410GuZLQS,0.0,1.0,0.0968,-4.848,1.0,0.0,2013-02-26,0.0386,Mutual Friends (Bonus Version),BOY,Little Numbers,191.80200000000002,4.0,audio_features,spotify:track:5S6ZarSxSXuls410GuZLQS,0.7120000000000001,"I'm waiting for your call and for the moon
To release me from the longest afternoon
I've rearranged parts of my living room
But time is hard to kill since I met you
I'm looking at the cars that drive on by
While spring is making promises outside
Red cars are quite rare, I realize
And then I wonder which color you'd like
Seven little numbers, baby, they could be a start
Seven little numbers, baby, I know yours by heart and
Whoa-oh, all the pretty things that we could be
Whoa-oh, I feel you in every heartbeat
Whoa-oh, I revel in a dream that could come true
These numbers could be lucky for you
I watch the sky change to a darker blue
I can't think of another thing to do
And every song just makes me think of you
Because the singer sounds as if she was longing
As if she was longing, too
Seven little numbers, baby, they could be a start
Seven little numbers, baby, I know yours by heart
And seven little numbers
Baby, they could make a change
Seven little numbers
Make a fire out of this flame
Whoa-oh, all the pretty things that we could be
Whoa-oh, I feel you in every heartbeat
Whoa-oh, I revel in a dream that could come true
These numbers could be lucky for you
I read your name on every wall
On every wall, tell me
Is there a cure for me at all?
For me at all, tell me
I read your name on every wall
On every wall, tell me
Is there a cure for me at all, for me at all?
Whoa-oh, all the pretty things that we could be
Whoa-oh, I feel you in every heartbeat
Whoa-oh, I revel in a dream that could come true
These numbers could be lucky for you
These numbers could be lucky for you
These numbers could be lucky for you"
0.887,0.4,253013.0,0.525,4AmcmraFjVzFb9SQDNTRyl,0.00543,0.0,0.11699999999999999,-11.294,1.0,61.0,2013-01-01,0.0435,If You Leave,Daughter,Youth,146.977,4.0,audio_features,spotify:track:4AmcmraFjVzFb9SQDNTRyl,0.408,"Shadows settle on the place that you left
Our minds are troubled by the emptiness
Destroy the middle, it's a waste of time
From the perfect start to the finish line
And if you're still breathing, you're the lucky ones
'Cause most of us are heaving through corrupted lungs
Setting fire to our insides for fun
Collecting names of the lovers that went wrong
The lovers that went wrong
We are the reckless, we are the wild youth
Chasing visions of our futures
One day, we'll reveal the truth
That one will die before he gets there
And if you're still bleeding, you're the lucky ones
'Cause most of our feelings, they are dead and they are gone
We're setting fire to our insides for fun
Collecting pictures from a flood that wrecked our home
It was a flood that wrecked this home
And you caused it
And you caused it
And you caused it
Well, I've lost it all, I'm just a silhouette
I'm a lifeless face that you'll soon forget
And my eyes are damp from the words you left
Ringing in my head, when you broke my chest
Ringing in my head, when you broke my chest
And if you're in love, then you are the lucky one
'Cause most of us are bitter over someone
Setting fire to our insides for fun
To distract our hearts from ever missing them
But I'm forever missing him
And you caused it
And you caused it
And you caused it"
0.633,0.599,180120.0,0.36,5pLpkaIRobcvPnUmclNv6o,5.44e-05,5.0,0.0849,-10.347000000000001,0.0,62.0,2015-09-04,0.032,Oh Wonder,Oh Wonder,Technicolour Beat,130.029,4.0,audio_features,spotify:track:5pLpkaIRobcvPnUmclNv6o,0.0956,"Lay down your slow
Come settle down, settle down
Let loose your glow
Come settle down, settle down
And I feel life for the very first time
Love in my arms, and the sun in my eyes
I feel safe in the 5am light
You carry my fears as the heavens set fire
Jump into the heat, spinning on our feet
In a technicolour beat, you and me
Caught up in a dream, in a technicolour beat
Beat, beat, beat
Warm, unalone
Come settle down, settle down
Swing me your bones
Come settle down, settle down
And I feel life for the very first time
Love in my arms, and the sun in my eyes
I feel safe in the 5am light
You carry my fears as the heavens set fire
Jump into the heat, spinning on our feet
In a technicolour beat, you and me
Caught up in a dream, in a technicolour beat, beat
Give me one drop, I can feel you
Make me lose control
We'll be walking, on the water
When we're moving in a technicolour beat
Moving in a technicolour beat
Jump into the heat 
Spinning on our feet 
In a technicolour beat, you and me 
Caught up in a dream , in a technicolour beat
Jump into the heat, spinning on our feet 
In a technicolour beat, you and me
Caught up in a dream , in a technicolour beat
Beat, beat"
0.42,0.792,228837.0,0.39299999999999996,5kDGMyVaApebWfHvP1NP3Q,0.00278,9.0,0.0396,-11.571,1.0,1.0,2017-03-17,0.0549,Sky Blush,Matilda Lucas,Sky Blush,85.98200000000001,4.0,audio_features,spotify:track:5kDGMyVaApebWfHvP1NP3Q,0.8059999999999999,"When you're lonely as the sky
Left to be bluish, left to be bluish
Waitin' for the dark to come
To hide your bluish, your bluish
Find a red light up the dark
Sky blush 'til the sun goes down
And you blush 'til the lights fade down again
Just lie with me and I can see
Why the world is awake to escape the hurricanes
I'm wondering 
Sky blush, sky blush
Just lyrics about you
Sky blush, sky blush
Just lyrics about you
Sky blush, sky blush
Just lyrics about you
Sky blush, sky blush
Just lyrics a-
When you're lonely as the sea
Left to be bluish, left to be bluish
Waitin' for the light to come
To leave your bluish, your bluish
Leave the sky in up to the birds
Fly-fisher by the sky
Don't swim in a flow of fish
Don't swim in a tide of thoughts
Baby, we can let you find burnin'
While the world is asleep and money shall  to rest
Sky blush, sky blush
Just lyrics about you
Sky blush, sky blush
Just lyrics about you
Baby, baby, I'll make you blush
When mountains are blue
Oh, so blue
Oh, so blue
Sky blush, sky blush
Just lyrics about you
Sky blush, sky blush
Just lyrics about you
Sky blush, sky blush
Just lyrics about you
Sky blush, sky blush
Just lyrics a-
Baby, I'll make you blush
When mountains are blue
When mountains are blue
Oh, so blue
Oh, so blue
So blue, oh no"
0.65,0.5489999999999999,236279.0,0.594,6cWZQNgaL8yLtezJvag9Y9,3.570000000000001e-05,8.0,0.127,-6.3020000000000005,1.0,52.0,2015-06-03,0.0496,Pacing,Tep No,Pacing,99.936,4.0,audio_features,spotify:track:6cWZQNgaL8yLtezJvag9Y9,0.324,"I see the future...
I see the future when I wake up
And it’s brighter as we’re falling down
And I’m feeling like I’m pacing
We’ll sleep forever in the sands that we bathed in
It’s not fair when I’m falling down
I wanna feel with you
Where the wind blows from the tidal wave
We’ll sleep forever in the sands that we bathed in
Cause every summer when I wake up
I wanna wake up with you
Alone together, we’re pacing
And every summer when I wake up
I feel closer to you
This love, we can’t replace it
Cause every summer when I wake up
I wanna wake up with you
Alone together, we’re pacing
And every summer when I wake up
I feel closer to you
This love, we can’t replace it
It’s not fair when I’m falling down
I wanna feel with you
Where the wind blows from the tidal wave
We’ll sleep forever in the sands that we bathed in
It’s not fair when I’m falling down
I wanna feel with you
Where the wind blows from the tidal wave
We’ll sleep forever in the sands that we bathed in
We’ll sleep forever in the sands that we bathed in
Cause every summer when I wake up
I wanna wake up with you
Alone together, we’re pacing
And every summer when I wake up
I feel closer to you
This love, we can’t replace it
Cause every summer when I wake up
I wanna wake up with you
Alone together, we’re pacing
And every summer when I wake up
I feel closer to you
This love, we can’t replace it"
0.68,0.5579999999999999,238640.0,0.47,3JeT6Xcv6MlEHHylk8SKQ1,0.914,7.0,0.532,-5.5,1.0,58.0,2009-06-22,0.0316,Ambivalence Avenue,Bibio,lovers’ carvings,118.06,4.0,audio_features,spotify:track:3JeT6Xcv6MlEHHylk8SKQ1,0.42700000000000005,"Lovers' names, carved in walls
Overlap, start to merge
Some of them underneath
Maybe they appear
In graveyards
Maybe they fade away
Weathered and overgrown
Time has told
Meaningful hidden words
Suddenly appear, from the murk
Maybe they're telling us
That the end
Never was
Never will
The words have gone
But the meaning will never disappear
From the wall"
0.223,0.628,197625.0,0.83,3bhhM8sG53lsPYRpakieZB,0.0,5.0,0.151,-4.13,1.0,3.0,2016-03-11,0.0386,Swim,Fickle Friends,Swim,104.97,4.0,audio_features,spotify:track:3bhhM8sG53lsPYRpakieZB,0.691,"Always teaching me how to be
When your folks are not here to see
You crashing on the floor with me
But I can't sleep
And I don't wanna know
You've found another place to go
I copy everything practical
And for the last time I am sure
Oooh oooh, ooh
You are not alone
Oooh ooh
For the last time I am sure
Oooh oooh, ooh
You are not alone
Oooh ooh
For the last time I am sure
Hey
I know what to feel when you decide, oh why
Hey
Where is the appeal when you don't try, try?
It's your only way to live
Three doors down and one room in
I lose my mind amongst your things
But I can't swim
It's the same, it's just like then
When I was nine and you were ten
I'm wishing we would still be friends
Where we move is where we end
Oooh oooh, ooh
You are not alone
Oooh oooh
For the last time I am sure
Oooh oooh, ooh
You are not alone
Oooh ooh
For the last time I am sure
Hey
I know what to feel when you decide, oh why
Hey
Where is the appeal when you don't try, try?
Hey
But I can't swim
But I can't swim
But I can't swim
But I can't swim
Hey
I know what to feel when you decide, oh why
Where is the appeal when you don't try, try?
Hey
I know what to feel when you decide, oh why
Hey
Where is the appeal when you don't try, try?"
0.48700000000000004,0.452,284893.0,0.48100000000000004,4gWHgb6xok2dydXnEm1On5,0.0,7.0,0.135,-10.769,1.0,43.0,2014-01-01,0.0441,The Hanging Gardens Of Beatenberg,Beatenberg,The Prince Of The Hanging Gardens,125.024,4.0,audio_features,spotify:track:4gWHgb6xok2dydXnEm1On5,0.355,"I'm a lazy student
In a circular library
With a glass ceiling
And a parquet floor
After graduation
I'm gonna go to the Amazon
In search of a pigment
That I want on my wall
Hold me
Scold me
Extol me
Console me
Through the 90s
And the 80s
And the Tigris
The Euphrates
And after all that I've said
I want you to know me
I want you to throw me
In the river
So the clouds that follow my head
Can finally rain down 
On all your hydrangeas
I never had a doubt that you would come through
I always adored you 
I always ignored you
Just to make you try harder 
To you do what you do
I had to be awful  
Just to keep you from danger     
Come stand at my window 
With a view of suburbia
As it marks out the edges
Of my opulent grounds
I'm rich but I'm troubled;
There's a worm in my Bougainvillaea
Why do you plague me
When my ethics are sound?
Hold me
Scold me
Extol me
Console me
Through the 90s
And the 80s
Through the waters
Of the sea
And after all that I've said
I want you to know me
I want you to throw me
In the river
So the clouds that follow my head
Can finally rain down 
On all your hydrangeas
I never had a doubt that you would come through
I always adored you 
I always ignored you
Just to make you try harder 
To you do what you do
I had to be awful  
Just to keep you from danger     
And after all I've said
It's academia
How could I be so faithful
To the Queen of Media?
Through the 90s
And the 80s
In the AD
And the BC
Through the Xanthus
And the Yangtze
And the Niger
And the Ganges
Hold me
Fold me
Control me
Cajole me
And release me 
On the Lethe
And the ichor through my body
And after all that I've said
I want you to know me
I want you to throw me
In the river
So the clouds that follow my head
Can finally rain down 
On all your hydrangeas
I never had a doubt that you would come through
I always adored you 
I always ignored you
Just to make you try harder 
To you do what you do
I had to be awful  
Just to keep you from danger     
Babylon
Babble on"
0.12,0.6579999999999999,217600.0,0.46299999999999997,7i28aaEucsoEeEfZLHZHb1,0.00443,9.0,0.406,-12.774000000000001,1.0,43.0,2017-06-17,0.0359,Zest Pop,Mustard Service,Taking Up Space,90.055,4.0,audio_features,spotify:track:7i28aaEucsoEeEfZLHZHb1,0.7490000000000001,"I'm going down
I got a bag with the things you left around
Taking up space
But I'll keep it here now, just in case
You never die
I tried to shoot you down, you're still alive
Taking up space
In my heart and on my face
It was always the same old dream for you and me
I'm feeling fine
I got another heart, seems to be mine
It treats me good
I don't deserve it, don't feel like I should
Brings lunch to work
Can't help but feeling like a jerk
What can I do?
I'm still singing songs for you
It was always the same old dream
It was always the same old dream for you and me
It was always the same old dream
It was always the same old dream
It was always the same old dream
For you and for me"
0.017,0.6409999999999999,288787.0,0.445,78iHBb0JY2JjcWp9AkKBlc,0.00632,0.0,0.111,-7.6739999999999995,0.0,16.0,2015-09-11,0.0258,Wake,Social Studies,Drifty,107.615,4.0,audio_features,spotify:track:78iHBb0JY2JjcWp9AkKBlc,0.43700000000000006,"Soda Shop - Keep Swimming
Heather Green - The Wild Ones
Brijs Dendelion - Friends
Social Studies - Drifty
Mile Me Deaf - She's Quite Alright
Grey Lands - Lo-Fi Junkie
Elk Road - Not to Worry ft. Governers
General Ludd - Are You Losing My hearing?
Archie Pelago - Clammy Customer
Poppy Ajudha - David's Song 
Airbird & Napolian - J. Park
Commodo - So Familia ft. Gantz and Kahn
Frøkedal - First Friend
High Pines - You're the Only One Who Understands
BOYSLASHFRIEND - Textures
Meredith - Levels
Rahel - Serve
Jayd Ink - At.Lanta
2fly - H O U S T O N
Pooh Hefner - Ridin Through the Rich ft. Pretty Boy and IamSu!
When 5AM - Get In Love
Dorsia - Horatio
GirlsLoveDJs - Easy  ft. Sophia Ayana
Zanski - Hesitate
EMBRZ - Lights ft. pennybirdrabbit
Port Moody - Until Dawn
Wildhoney - Laura
Highs - Handsome Man
The Fatty Acids - Worst Part
House Party - Paydirt
The Beverleys - Visions
Soldiers of Fortune - Nails ft. Kid Millions
The Dirty Nil - No Weaknesses
Shmu - Pictionary
James Leg - Drink It Away
Strangetowne - Country Song
Paperface - A Bigger Man
WILD - Bonnie and Clyde
Fresh Snow - King Twink Rides Again
LOWER - At the Endless Party
Könsförrädare - Blood Rush
Glass Vaults - Sacred Heart
Nav/attack - Tear It"
0.862,0.397,237405.0,0.188,3dJSC3yIV69Afxvme5qf5d,0.000615,8.0,0.126,-12.850999999999999,0.0,42.0,2015-04-18,0.0364,Demos,Sjowgren,Drifty,184.05700000000002,3.0,audio_features,spotify:track:3dJSC3yIV69Afxvme5qf5d,0.35,"If I called you out of the blue
Wondering what you were up to
Would you want to spend your time
Sharing thoughts between our minds
When you leave someone
Their love lingers on
Like a fresh wound
With no one to love
When your love is over and
You got so used to falling into
Someone outside of you
You'll get so blue
You'll be so blue, ooh
Heard many love songs
Seen many bonds break
But not one feels like it does
As when you're walking through your own heart break
When you leave someone
Their love lingers on
Like a fresh wound
With no one to love
When you love is over and
You got so used to falling into
Someone outside of you
You'll get so blue
You'll be so blue, oooh
Oooh, oooh
When you leave someone
Their love lingers on
Like a fresh wound
With no one to love
When you love is over and
You got so used to falling into
Someone outside of you"
0.282,0.27399999999999997,314067.0,0.13,6SHfaJ1GWWSbMNc7ekQgHp,3.929999999999999e-05,1.0,0.0797,-11.392999999999999,1.0,38.0,2010-09-21,0.0342,Epic,Sharon Van Etten,Love More,139.961,4.0,audio_features,spotify:track:6SHfaJ1GWWSbMNc7ekQgHp,0.0391,"Chained
To the wall of our room
Yeah, you chained me like a dog in our room
I thought that's how it was
I thought that we were fine
Then the day was night
You were high, you were high when I was doomed
And dying for...
With no life, with no light
Tied to my bed
I was younger then
I had nothing to spend but time on you
But it made me love, it made me love, it made me love more
It made me love, it made me love, it made me love more
Do what you said
The words she said left out
Over into the sky where I'll soon fly
And she took the time to believe in, to believe in what she said
She made me love, she made me love, she made me love more
She made me love, she made me love, she made me love more"
0.36200000000000004,0.601,266400.0,0.43200000000000005,2BtirGqfLckCNPF9x5WoFC,0.0561,7.0,0.106,-9.584,0.0,38.0,2018-03-30,0.0474,Be The One,Luna Shadows,Be The One,149.851,4.0,audio_features,spotify:track:2BtirGqfLckCNPF9x5WoFC,0.16899999999999998,"I see the moon, I see the moon, I see the moon
Oh, when you're looking at the sun
Not a fool, I'm not a fool, not a fool
No, you're not fooling anyone
Oh, but when you're gone
When you're gone, when you're gone
Oh baby, all the lights go out
Thinking, oh that, baby, I was wrong
I was wrong, I was wrong
Come back to me, baby, we can work this out
Oh baby, come on, let me get to know you
Just another chance so that I can show
That I won't let you down and run
No, I won't let you down and run
'Cause I could be the one
I could be the one
I could be the one
I could be the one
I see in blue, I see in blue, I see in blue
Oh, when you see everything in red
There is nothing that I wouldn't do for you
Do for you, do for you
Oh, 'cause you got inside my head
Oh, but when you're gone
When you're gone, when you're gone
Oh baby, all the lights go out
Thinking, oh that, baby, I was wrong
I was wrong, I was wrong
Come back to me, baby, we can work this out
Oh baby, come on, let me get to know you
Just another chance so that I can show
That I won't let you down and run
No, I won't let you down and run
'Cause I could be the one
I could be the one
I could be the one
Be the one, be the one, be the one
Be the one, be the one, be the one
I could be the one
Be the one, be the one, be the one
Be the one, be the one, be the one
I could be the one
Be the one, be the one, be the one
Be the one, be the one, be the one
I could be the one
Be the one, be the one, be the one
Be the one, be the one, be the one
Will you be mine?
Oh baby, come on, let me get to know you
Just another chance so that I can show
That I won't let you down and run
No, I won't let you down and run
'Cause I could be the one
I could be the one
I could be the one"
0.11699999999999999,0.47,192002.0,0.74,1hbTCoAFpDbxkHy2B5yU29,0.0,11.0,0.10300000000000001,-5.439,0.0,26.0,2019-02-13,0.35600000000000004,Guns,Quelle Chris,Guns,70.472,4.0,audio_features,spotify:track:1hbTCoAFpDbxkHy2B5yU29,0.762,"Just because you packing out here, 'lax, fam, you ain’t 2Pac
Granny keep a loaded four-five right inside the glove box
Brandon shot his first keystone 'fore he could spell his last name
Junior learned to load from Uncle Charlie at the card game
Kelly lit her school up like it's 4th of July
Where she from, them twenty-twos more patriotic than pie
New year, shoot up the sky, shooters boot up and ride
Po-pos show up and fire, know there’s nowhere to hide
Before I be in ya city, coming to ya city
I be in your city, coming to a city near you
In your city, coming to ya city
I be in your city, coming to a city near you
In ya city, coming to ya city 
I be in your city, coming to a city near you 
In your city, coming to ya city 
I be in your city, coming to a city near you 
I pull up, get out, shoot you right in the mouth
I boot up, shoot up, come right in ya house
I pull up, get out, shoot you right in the mouth
I boot up, shoot up, come right in ya house
I pull up, get out, shoot you right in the mouth
I boot up, shoot up, come right in ya house
I pull up, get out, shoot you right in the mouth
I boot up, shoot up, come right in ya house
They hollering give me back my bullets, Lynyrd Skynyrd, new Van Zants
If you own it, then you'll pull it, maybe so, probably not
They spend billions like civilians won't catch trickle from the top
Just to protect or to progress what but little bit we got
Bruh-bruh, I'm your friendly neighbor, I stay on yo block
I protect and service, I big game, buckshot
Ain't no cracking that code, ain't no safety on locks
Might as well get you one, procrastinating will get you popped
That's why I be in ya city, coming to ya city
I be in your city, coming to a city near you
In your city, coming to ya city
I be in your city, coming to a city near you
In ya city, coming to ya city 
I be in your city, coming to a city near you 
In your city, coming to ya city 
I be in your city, coming to a city near you 
In your city, coming to ya city 
I be in your city, coming to a city near you 
In your city, coming to ya city 
I be in your city, coming to a city near you 
In your city, coming to ya city 
I be in your city, coming to a city near you 
Why, why?
Why, why, why, why?
Why, why
Why, why, why, why?
Why, why? 
Why, why, why, why? 
Why, why? 
Why, why, why, why? "
0.95,0.544,213373.0,0.316,0dcKsPZVWa64MvnoCes49q,0.7,4.0,0.0978,-11.665999999999999,1.0,65.0,2019-04-04,0.0307,Light Years,The National,Light Years,124.98899999999999,4.0,audio_features,spotify:track:0dcKsPZVWa64MvnoCes49q,0.17300000000000001,"You were waiting outside for me in the sun
Laying down to soak it all in before we had to run
I was always ten feet behind you from the start
Didn't know you were gone 'til we were in the car
Oh, the glory of it all was lost on me
'Til I saw how hard it'd be to reach you
And I would always be lightyears, lightyears away from you
Lightyears, lightyears away from you
I thought I saw your mother last weekend in the park
It could've been anybody, it was after dark
Everyone was lighting up in the shadows alone
You could've been right there next to me, and I'd have never known
Oh, the glory of it all was lost on me
'Til I saw how hard it'd be to reach you
And I would always be lightyears, lightyears away from you
Lightyears, lightyears away from you
Lightyears, lightyears away from you
Lightyears, lightyears away from you"
